1948362570,"Максимальный диаметр сверления (бетон), мм",28
1948362570,"Максимальный диаметр сверления (металл), мм",13
1948362570,"Максимальный диаметр сверления (дерево), мм",30
1948362570,"Подсветка рабочей зоны",Да
1948362570,"Тип упаковки","Пластиковый кейс"
1948362570,"Ограничитель глубины сверления",Да
1948362570,"Дополнительный аккумулятор",Да
1948364731,Состояние,Новое
1948364731,"Тип шлифмашины","угловая (болгарка)"
1948364731,"Потребляемая мощность, Вт",850
1948364731,"Максимальное количество оборотов, об/мин",11500
1948364731,"Максимальный диаметр диска, мм",125
1948364731,"Вес, кг",1.8
1948364731,Питание,"Сеть 220В"
1948364731,"Кейс в комплекте",Да
1948364731,"Тип упаковки","Пластиковый кейс"
1948364731,"Дополнительная рукоятка",Да
1948364731,"Количество оборотов при номинальной нагрузке, об/мин",7000
1948364731,"Крутящий момент, Нм",2
1948364731,"Резьба шпинделя","M 14"
1948364731,"Обхват ручки","179 мм"
1948364731,"Длина кабеля, м",2.5
1948364731,"Уровень звукового давления","88 dB(A)"
1948371381,Состояние,Новое
1948371381,"Тип шлифмашины","угловая (болгарка)"
1948371381,"Потребляемая мощность, Вт",850
1948371381,"Максимальное количество оборотов, об/мин",11500
1948371381,"Максимальный диаметр диска, мм",125
1948371381,"Вес, кг",1.9
1948371381,Питание,"Сеть 220В"
1948371381,"Кейс в комплекте",Да
1948371381,"Тип упаковки","Пластиковый кейс"
1948371381,"Дополнительная рукоятка",Да
1948371381,"Количество оборотов при номинальной нагрузке, об/мин",8500
1948371381,"Крутящий момент, Нм",2
1948371381,"Резьба шпинделя","М 14"
1948371381,"Обхват ручки","179 мм"
1948371381,"Длина кабеля, м",2.5
1948371381,"Уровень звукового давления","88 dB(A)"
1948384843,Состояние,Новое
1948384843,"Тип шлифмашины","угловая (болгарка)"
1948384843,"Потребляемая мощность, Вт",900
1948384843,"Максимальное количество оборотов, об/мин",10500
1948384843,"Максимальный диаметр диска, мм",125
1948384843,"Вес, кг",2.1
1948384843,Питание,"Сеть 220В"
1948384843,"Кейс в комплекте",Нет
1948384843,"Тип упаковки","Картонная коробка"
1948384843,"Дополнительная рукоятка",Да
1948384843,"Количество оборотов при номинальной нагрузке, об/мин",7500
1948384843,"Крутящий момент, Нм",2.5
1948384843,"Резьба шпинделя","М 14"
1948384843,"Обхват ручки","193 мм"
1948384843,"Длина кабеля, м",4
1948384843,"Уровень звукового давления","93 dB(A)"
1948408305,Состояние,Новое
1948408305,"Тип шлифмашины","угловая (болгарка)"
1948408305,"Потребляемая мощность, Вт",1100
1948408305,"Максимальное количество оборотов, об/мин",10500
1948408305,"Максимальный диаметр диска, мм",125
1948408305,"Вес, кг",2.2
1948408305,Питание,"Сеть 220В"
1948408305,"Кейс в комплекте",Нет
1948408305,"Тип упаковки","Картонная коробка"
1948408305,"Дополнительная рукоятка",Да
1948408305,"Количество оборотов при номинальной нагрузке, об/мин",8800
1948408305,"Крутящий момент, Нм",3
1948408305,"Резьба шпинделя","М 14"
1948408305,"Обхват ручки","193 мм"
1948408305,"Длина кабеля, м",4
1948408305,"Уровень звукового давления","92 dB(A)"
1948437919,Состояние,Новое
1948437919,"Тип шлифмашины","угловая (болгарка)"
1948437919,"Потребляемая мощность, Вт",1350
1948437919,"Максимальное количество оборотов, об/мин",11000
1948437919,"Максимальный диаметр диска, мм",125
1948437919,"Вес, кг",2.4
1948437919,Питание,"Сеть 220В"
1948437919,"Кейс в комплекте",Нет
1948437919,"Тип упаковки","Картонная коробка"
1948437919,"Дополнительная рукоятка",Да
1948437919,"Количество оборотов при номинальной нагрузке, об/мин",8000
1948437919,"Крутящий момент, Нм",3.4
1948437919,"Резьба шпинделя","М 14"
1948437919,"Обхват ручки","206 мм"
1948437919,"Длина кабеля, м",4
1948437919,"Уровень звукового давления","94 dB(A)"
1948451365,Состояние,Новое
1948451365,"Тип шлифмашины","угловая (болгарка)"
1948451365,"Потребляемая мощность, Вт",1350
1948451365,"Максимальное количество оборотов, об/мин",11000
1948451365,"Максимальный диаметр диска, мм",125
1948451365,"Вес, кг",2.4
1948451365,Питание,"Сеть 220В"
1948451365,"Кейс в комплекте",Нет
1948451365,"Тип упаковки","Картонная коробка"
1948451365,"Дополнительная рукоятка",Да
1948451365,"Количество оборотов при номинальной нагрузке, об/мин",8000
1948451365,"Крутящий момент, Нм",3.4
1948451365,"Резьба шпинделя","М 14"
1948451365,"Обхват ручки","206 мм"
1948451365,"Длина кабеля, м",4
1948451365,"Уровень звукового давления","94 dB(A)"
1948460181,"Потребляемая мощность, Вт",2400
1948460181,"Максимальный диаметр диска, мм",230
1948460181,"Максимальное количество оборотов, об/мин",6500
1948460181,"Максимальная глубина пропила, мм",65
1948460181,"Максимальная ширина паза, мм",37
1948460181,"Вес, кг",9.8
1948460181,Состояние,Новое
1948460181,"Количество оборотов при номинальной нагрузке, об/мин",4600
1948460181,"Крутящий момент, Нм",15
1948460181,"Длина кабеля, м",4
1948460181,"Уровень звукового давления","101 dB(A)"
1949731760,Артикул,7983
1949731762,Артикул,48228
1949731764,Артикул,8819
1949731765,Артикул,8486
1961057788,Состояние,Новое
1961057788,"Общая длина (макс), см",180
1962249964,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962249964,"Тип питания","Сеть 220 В"
1962249964,"Потребляемая мощность, Вт",1200
1962249964,"Разрежение, мбар",225
1962249964,"Тип пылесборника",Контейнер
1962249964,"Объем пылесборника, л",20
1962249964,"Уровень шума, дБ",78
1962249964,"Длина сетевого шнура, м",5.5
1962249964,"Вес, кг",9.4
1962249964,"Производительность воздуха (на турбине)","4200 л/мин"
1962249964,"Рабочая площадь фильтра","3500 cm²"
1962249964,"Всасывающий шланг, Ø","32 мм"
1962249964,"Длина шланга, м",1.75
1962264297,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962264297,"Тип питания","Сеть 220 В"
1962264297,"Потребляемая мощность, Вт",1200
1962264297,"Разрежение, мбар",225
1962264297,"Тип пылесборника",Контейнер
1962264297,"Объем пылесборника, л",20
1962264297,"Уровень шума, дБ",78
1962264297,"Длина всасывающего шланга, м",3.2
1962264297,"Длина сетевого шнура, м",5.5
1962264297,"Вес, кг",10
1962264297,"Производительность воздуха (на турбине)","4200 л/мин"
1962264297,"Рабочая площадь фильтра","3500 cm²"
1962264297,"Всасывающий шланг, Ø","32 мм"
1962292149,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962292149,"Потребляемая мощность, Вт",1200
1962292149,"Разрежение, мбар",225
1962292149,"Тип пылесборника",Контейнер
1962292149,"Объем пылесборника, л",30
1962292149,"Уровень шума, дБ",78
1962292149,"Длина всасывающего шланга, м",3.2
1962292149,"Длина сетевого шнура, м",5.5
1962292149,"Вес, кг",10.8
1962292149,"Производительность воздуха (на турбине)","4200 л/мин"
1962292149,"Рабочая площадь фильтра","3500 cm²"
1962292149,"Всасывающий шланг, Ø","32 мм"
1962299468,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962299468,"Потребляемая мощность, Вт",1200
1962299468,"Разрежение, мбар",225
1962299468,"Тип пылесборника",Контейнер
1962299468,"Объем пылесборника, л",30
1962299468,"Уровень шума, дБ",78
1962299468,"Длина всасывающего шланга, м",4
1962299468,"Длина сетевого шнура, м",8
1962299468,"Вес, кг",10.8
1962299468,"Производительность воздуха (на турбине)","4200 л/мин"
1962299468,"Рабочая площадь фильтра","3500 cm²"
1962299468,"Всасывающий шланг, Ø","32 мм"
1962310550,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962310550,"Тип питания","Сеть 220 В"
1962310550,"Потребляемая мощность, Вт",1200
1962310550,"Разрежение, мбар",225
1962310550,"Тип пылесборника",Контейнер
1962310550,"Объем пылесборника, л",30
1962310550,"Уровень шума, дБ",78
1962310550,"Длина всасывающего шланга, м",4
1962310550,"Длина сетевого шнура, м",8
1962310550,"Вес, кг",10.8
1962310550,"Производительность воздуха (на турбине)","4200 л/мин"
1962310550,"Рабочая площадь фильтра","5000 cm²"
1962310550,"Всасывающий шланг, Ø","32 мм"
1962320048,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962320048,"Тип питания","Сеть 220 В"
1962320048,"Потребляемая мощность, Вт",1400
1962320048,"Разрежение, мбар",270
1962320048,"Тип пылесборника",Контейнер
1962320048,"Объем пылесборника, л",25
1962320048,"Уровень шума, дБ",72
1962320048,"Длина всасывающего шланга, м",4
1962320048,"Длина сетевого шнура, м",8
1962320048,"Вес, кг",11
1962320048,"Производительность воздуха (на турбине)","4380 л/мин"
1962320048,"Рабочая площадь фильтра","8600 cm²"
1962320048,"Всасывающий шланг, Ø","35 мм"
1962330478,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962330478,"Тип питания","Сеть 220 В"
1962330478,"Потребляемая мощность, Вт",1400
1962330478,"Разрежение, мбар",270
1962330478,"Тип пылесборника",Контейнер
1962330478,"Объем пылесборника, л",35
1962330478,"Уровень шума, дБ",69
1962330478,"Длина всасывающего шланга, м",4
1962330478,"Длина сетевого шнура, м",8
1962330478,"Вес, кг",16
1962330478,"Производительность воздуха (на турбине)","4380 л/мин"
1962330478,"Рабочая площадь фильтра","8600 cm²"
1962330478,"Всасывающий шланг, Ø","35 мм"
1962335977,"Тип пылесоса","пылесос для сухой и влажной уборки"
1962335977,"Тип питания","Сеть 220 В"
1962335977,"Потребляемая мощность, Вт",1400
1962335977,"Разрежение, мбар",270
1962335977,"Тип пылесборника",Контейнер
1962335977,"Объем пылесборника, л",35
1962335977,"Уровень шума, дБ",69
1962335977,"Длина всасывающего шланга, м",4
1962335977,"Длина сетевого шнура, м",8
1962335977,"Вес, кг",16
1962335977,"Производительность воздуха (на турбине)","4380 л/мин"
1962335977,"Рабочая площадь фильтра","8600 cm²"
1962335977,"Всасывающий шланг, Ø","35 мм"
1962339638,"Максимальный диаметр диска, мм",216
1962339638,"Диаметр посадочного отверстия, мм",30
1962339638,"Максимальное количество оборотов, об/мин",5000
1962339638,Состояние,Новое
1962339638,"Вес, кг",12.8
1962339638,"Напряжение аккумуляторного блока","18 V"
1962339638,"Опорная поверхность","345 x 730 мм"
1962339638,"Макс. ширина разреза 90°/45°","305/215 мм"
1962339638,"Макс. глубина разреза 90°/45°","70/40 мм"
1962339638,"Размер пропила 90°/90°","305 x 70 мм"
1962339638,"Размер пропила 45°/45°","215 x 40 мм"
1962339638,"Настройка стола слева/справа",50/50°
1962339638,"Наклон пильного диска слева/справа",47/2°
1962339638,"Макс. скорость резки","57 м/с"
1962457167,"Максимальный диаметр диска, мм",216
1962457167,"Диаметр посадочного отверстия, мм",30
1962457167,"Максимальное количество оборотов, об/мин",5000
1962457167,Состояние,Новое
1962457167,"Вес, кг",13.5
1962457167,"Вид аккумуляторного блока",Li-Power
1962457167,"Напряжение аккумуляторного блока","18 V"
1962457167,"Емкость аккумулятора, Ач","2 x 5.2"
1962457167,"Опорная поверхность","345 x 730 мм"
1962457167,"Макс. ширина разреза 90°/45°","305/215 мм"
1962457167,"Макс. глубина разреза 90°/45°","70/40 мм"
1962457167,"Размер пропила 90°/90°","305 x 70 мм"
1962457167,"Размер пропила 45°/45°","215 x 40 мм"
1962457167,"Настройка стола слева/справа",50/50°
1962457167,"Наклон пильного диска слева/справа",47/2°
1962457167,"Макс. скорость резки","57 м/с"
1962457167,"Уровень звукового давления","91 dB(A)"
1963169232,"Максимальный диаметр диска, мм",216
1963169232,"Диаметр посадочного отверстия, мм",30
1963169232,"Максимальное количество оборотов, об/мин",5000
1963169232,Состояние,Новое
1963169232,"Вес, кг",13.8
1963169232,"Вид аккумуляторного блока",LiHD
1963169232,"Напряжение аккумуляторного блока","18 V"
1963169232,"Емкость аккумулятора, Ач","2 x 8"
1963169232,"Опорная поверхность","345 x 730 мм"
1963169232,"Макс. ширина разреза 90°/45°","305/215 мм"
1963169232,"Макс. глубина разреза 90°/45°","70/40 мм"
1963169232,"Размер пропила 90°/90°","305 x 70 мм"
1963169232,"Размер пропила 45°/45°","215 x 40 мм"
1963169232,"Настройка стола слева/справа",50/50°
1963169232,"Наклон пильного диска слева/справа",47/2°
1963169232,"Макс. скорость резки","57 м/с"
1963169232,"Уровень звукового давления","91 dB(A)"
1963182942,"Максимальный диаметр диска, мм",254
1963182942,"Диаметр посадочного отверстия, мм",30
1963182942,"Максимальное количество оборотов, об/мин",4000
1963182942,Состояние,Новое
1963182942,"Вес, кг",14.8
1963182942,"Напряжение аккумуляторного блока","18 V"
1963182942,"Опорная поверхность","345 x 760 мм"
1963182942,"Макс. ширина разреза 90°/45°","305/215 мм"
1963182942,"Макс. глубина разреза 90°/45°","92/47 мм"
1963182942,"Размер пропила 90°/90°","305 x 92 мм"
1963182942,"Размер пропила 45°/45°","215 x 47 мм"
1963182942,"Настройка стола слева/справа",50/50°
1963182942,"Наклон пильного диска слева/справа",47/2°
1963182942,"Макс. скорость резки","53 м/с"
1963182942,"Уровень звукового давления","91 dB(A)"
1963188494,"Максимальный диаметр диска, мм",254
1963188494,"Диаметр посадочного отверстия, мм",30
1963188494,"Максимальное количество оборотов, об/мин",4000
1963188494,Состояние,Новое
1963188494,"Вес, кг",15.5
1963188494,"Напряжение аккумуляторного блока","18 V"
1963188494,"Опорная поверхность","345 x 760 мм"
1963188494,"Макс. ширина разреза 90°/45°","305/215 мм"
1963188494,"Макс. глубина разреза 90°/45°","92/47 мм"
1963188494,"Размер пропила 90°/90°","305 x 92 мм"
1963188494,"Размер пропила 45°/45°","215 x 47 мм"
1963188494,"Настройка стола слева/справа",50/50°
1963188494,"Наклон пильного диска слева/справа",47/2°
1963188494,"Макс. скорость резки","53 м/с"
1963188494,"Уровень звукового давления","91 dB(A)"
1963188494,"Вид аккумуляторного блока",Li-Power
1963188494,"Емкость аккумулятора, Ач","2 x 5.2"
1963196435,"Максимальный диаметр диска, мм",254
1963196435,"Диаметр посадочного отверстия, мм",30
1963196435,"Максимальное количество оборотов, об/мин",4000
1963196435,Состояние,Новое
1963196435,"Вес, кг",15.8
1963196435,"Напряжение аккумуляторного блока","18 V"
1963196435,"Опорная поверхность","345 x 760 мм"
1963196435,"Макс. ширина разреза 90°/45°","305/215 мм"
1963196435,"Макс. глубина разреза 90°/45°","92/47 мм"
1963196435,"Размер пропила 90°/90°","305 x 92 мм"
1963196435,"Размер пропила 45°/45°","215 x 47 мм"
1963196435,"Настройка стола слева/справа",50/50°
1963196435,"Наклон пильного диска слева/справа",47/2°
1963196435,"Макс. скорость резки","53 м/с"
1963196435,"Уровень звукового давления","91 dB(A)"
1963196435,"Вид аккумуляторного блока",LiHD
1963196435,"Емкость аккумулятора, Ач","2 x 8"
1963207483,"Максимальный диаметр диска, мм",305
1963207483,"Диаметр посадочного отверстия, мм",30
1963207483,"Максимальное количество оборотов, об/мин",3700
1963207483,Состояние,Новое
1963207483,"Вес, кг",17.4
1963207483,"Напряжение аккумуляторного блока","18 V"
1963207483,"Опорная поверхность","345 x 770 мм"
1963207483,"Макс. ширина разреза 90°/45°","305/215 мм"
1963207483,"Макс. глубина разреза 90°/45°","110/67 мм"
1963207483,"Размер пропила 90°/90°","305 x 110 мм"
1963207483,"Размер пропила 45°/45°","215 x 67 мм"
1963207483,"Настройка стола слева/справа",50/60°
1963207483,"Наклон пильного диска слева/справа","47 / 47 °"
1963207483,"Макс. скорость резки","59 м/с"
1963207483,"Уровень звукового давления","98 dB(A)"
1963495697,Состояние,Новое
1963495697,"Вес, кг",2.2
1963495697,Резьба,"1/4"""
1963495697,"Высота в разложенном виде","3.2 м"
1963495697,"Высота в сложенном виде","1.25 м"
1963500317,"Максимальный диаметр диска, мм",305
1963500317,"Диаметр посадочного отверстия, мм",30
1963500317,"Максимальное количество оборотов, об/мин",3700
1963500317,Состояние,Новое
1963500317,"Вес, кг",18.4
1963500317,"Напряжение аккумуляторного блока","18 V"
1963500317,"Опорная поверхность","345 x 770 мм"
1963500317,"Макс. ширина разреза 90°/45°","305/215 мм"
1963500317,"Макс. глубина разреза 90°/45°","110/67 мм"
1963500317,"Размер пропила 90°/90°","305 x 110 мм"
1963500317,"Размер пропила 45°/45°","215 x 67 мм"
1963500317,"Настройка стола слева/справа",50/60°
1963500317,"Наклон пильного диска слева/справа","47 / 47 °"
1963500317,"Макс. скорость резки","59 м/с"
1963500317,"Уровень звукового давления","98 dB(A)"
1963500317,"Емкость аккумулятора, Ач","2 x 8"
1963500317,"Вид аккумуляторного блока",LiHD
1963505429,"Потребляемая мощность, Вт",1100
1963505429,"Максимальный диаметр диска, мм",216
1963505429,"Диаметр посадочного отверстия, мм",30
1963505429,Состояние,Новое
1963505429,"Вес, кг",8.7
1963505429,Габариты,"477x463x490 мм"
1963505429,"Опорная поверхность","155 x 725 мм"
1963505429,"Макс. ширина разреза 90°/45°","120/80 мм"
1963505429,"Макс. глубина разреза 90°/45°","60/45 мм"
1963505429,"Размер пропила 90°/90°","120 x 60 мм"
1963505429,"Размер пропила 45°/45°","80 x 45 мм"
1963505429,"Настройка стола слева/справа",47/47°
1963505429,"Наклон пильного диска слева/справа",47/2°
1963505429,"Пильное полотно","216 x 30 мм"
1963505429,"Номинальная потребляемая мощность S1 100%","1100 W"
1963505429,"Номинальная потребляемая мощность S6 20%","1350 W"
1963505429,"Количество оборотов холостого хода","5000 об/мин"
1963505429,"Количество оборотов при номинальной нагрузке, об/мин",3800
1963505429,"Скорость резки","57 м/с"
1963505429,"Длина кабеля, м",2
1963505429,"Уровень звукового давления","85 dB(A)"
1963517842,"Потребляемая мощность, Вт",1200
1963517842,"Максимальный диаметр диска, мм",216
1963517842,"Диаметр посадочного отверстия, мм",30
1963517842,Состояние,Новое
1963517842,"Вес, кг",13.4
1963517842,Габариты,"710x476x512 мм"
1963517842,"Опорная поверхность","345 x 730 мм"
1963517842,"Макс. ширина разреза 90°/45°","305/215 мм"
1963517842,"Макс. глубина разреза 90°/45°","70/40 мм"
1963517842,"Размер пропила 90°/90°","305 x 70 мм"
1963517842,"Размер пропила 45°/45°","215 x 40 мм"
1963517842,"Настройка стола слева/справа",50/50°
1963517842,"Наклон пильного диска слева/справа",47/2°
1963517842,"Номинальная потребляемая мощность S1 100%","1200 W"
1963517842,"Номинальная потребляемая мощность S6 20%","1500 W"
1963517842,"Количество оборотов холостого хода","5000 об/мин"
1963517842,"Количество оборотов при номинальной нагрузке, об/мин",3750
1963517842,"Скорость резки","57 м/с"
1963517842,"Длина кабеля, м",2
1963517842,"Уровень звукового давления","85 dB(A)"
1963524345,"Потребляемая мощность, Вт",1200
1963524345,"Максимальный диаметр диска, мм",216
1963524345,"Диаметр посадочного отверстия, мм",30
1963524345,Состояние,Новое
1963524345,"Вес, кг",13.4
1963524345,Габариты,"710x476x512 мм"
1963524345,"Опорная поверхность","345 x 730 мм"
1963524345,"Макс. ширина разреза 90°/45°","305/215 мм"
1963524345,"Макс. глубина разреза 90°/45°","70/40 мм"
1963524345,"Размер пропила 90°/90°","305 x 70 мм"
1963524345,"Размер пропила 45°/45°","215 x 40 мм"
1963524345,"Настройка стола слева/справа",50/50°
1963524345,"Наклон пильного диска слева/справа",47/2°
1963524345,"Номинальная потребляемая мощность S1 100%","1200 W"
1963524345,"Номинальная потребляемая мощность S6 20%","1500 W"
1963524345,"Количество оборотов холостого хода","5000 об/мин"
1963524345,"Количество оборотов при номинальной нагрузке, об/мин",3750
1963524345,"Скорость резки","57 м/с"
1963524345,"Длина кабеля, м",2
1963524345,"Уровень звукового давления","85 dB(A)"
1963529247,"Потребляемая мощность, Вт",1450
1963529247,"Максимальный диаметр диска, мм",254
1963529247,"Диаметр посадочного отверстия, мм",30
1963529247,Состояние,Новое
1963529247,"Вес, кг",16.1
1963529247,Габариты,"726 x 485 x 543 мм"
1963529247,"Опорная поверхность","345 x 760 мм"
1963529247,"Макс. ширина разреза 90°/45°","305/215 мм"
1963529247,"Макс. глубина разреза 90°/45°","92/47 мм"
1963529247,"Размер пропила 90°/90°","305 x 92 мм"
1963529247,"Размер пропила 45°/45°","215 x 47 мм"
1963529247,"Настройка стола слева/справа",50/50°
1963529247,"Наклон пильного диска слева/справа",47/2°
1963529247,"Номинальная потребляемая мощность S1 100%","1450 W"
1963529247,"Номинальная потребляемая мощность S6 20%","1800 W"
1963529247,"Количество оборотов холостого хода","4500 об/мин"
1963529247,"Количество оборотов при номинальной нагрузке, об/мин",3200
1963529247,"Скорость резки","60 м/с"
1963529247,"Длина кабеля, м",2
1963529247,"Уровень звукового давления","86 dB(A)"
1963842721,Артикул,19417
1963842722,Артикул,19416
1963844911,Артикул,15167
1963844911,Гарантия,"1 год"
1963844911,Комплектация,"Пластиковый кейс"
1963844911,Назначение,"для авто"
1963844920,Артикул,51164
1963844923,Артикул,51166
1963844924,Артикул,17660
1963844926,Артикул,27410
1963844927,Артикул,51165
1963844928,Артикул,51640
1963844928,"Количество единиц","26 шт"
1963844928,Назначение,"Для авто"
1963844929,Артикул,25676
1963844929,Гарантия,"1 год"
1963851689,Артикул,52837
1963852020,Артикул,15212
1964767027,"Потребляемая мощность, Вт",1600
1964767027,"Максимальный диаметр диска, мм",305
1964767027,"Диаметр посадочного отверстия, мм",30
1964767027,"Максимальное количество оборотов, об/мин",3700
1964767027,Состояние,Новое
1964767027,"Вес, кг",18.6
1964767027,Габариты,"780 x 500 x 657 мм"
1964767027,"Опорная поверхность","345 x 770 мм"
1964767027,"Макс. ширина разреза 90°/45°","305/215 мм"
1964767027,"Макс. глубина разреза 90°/45°","110/67 мм"
1964767027,"Размер пропила 90°/90°","305 x 110 мм"
1964767027,"Размер пропила 45°/45°","215 x 67 мм"
1964767027,"Настройка стола слева/справа",50/60°
1964767027,"Наклон пильного диска слева/справа","47/47 °"
1964767027,"Номинальная потребляемая мощность S1 100%","1600 W"
1964767027,"Номинальная потребляемая мощность S6 20%","2000 W"
1964767027,"Количество оборотов при номинальной нагрузке, об/мин",3000
1964767027,"Скорость резки","59 м/с"
1964767027,"Длина кабеля, м",2
1964767027,"Уровень звукового давления","87 dB(A)"
1964775879,"Потребляемая мощность, Вт",1600
1964775879,"Максимальный диаметр диска, мм",305
1964775879,"Диаметр посадочного отверстия, мм",30
1964775879,"Максимальное количество оборотов, об/мин",3700
1964775879,Состояние,Новое
1964775879,"Вес, кг",18.6
1964775879,Габариты,"780 x 500 x 657 мм"
1964775879,"Опорная поверхность","345 x 770 мм"
1964775879,"Макс. ширина разреза 90°/45°","305/215 мм"
1964775879,"Макс. глубина разреза 90°/45°","110/67 мм"
1964775879,"Размер пропила 90°/90°","305 x 110 мм"
1964775879,"Размер пропила 45°/45°","215 x 67 мм"
1964775879,"Настройка стола слева/справа",50/60°
1964775879,"Наклон пильного диска слева/справа","47/47 °"
1964775879,"Номинальная потребляемая мощность S1 100%","1600 W"
1964775879,"Номинальная потребляемая мощность S6 20%","2000 W"
1964775879,"Количество оборотов при номинальной нагрузке, об/мин",3000
1964775879,"Скорость резки","59 м/с"
1964775879,"Длина кабеля, м",2
1964775879,"Уровень звукового давления","87 dB(A)"
1964782612,"Потребляемая мощность, Вт",1600
1964782612,"Максимальный диаметр диска, мм",305
