1141972141,"Материал рабочей части","Нержавеющая сталь"
1141972141,"Тип измерительной рулетки","Механическая рулетка"
1141972141,"Длина полотна, м",8
1141972141,"Ширина полотна, мм",25
1141972141,Состояние,Новое
1141972141,"Наличие LCD-дисплея",Нет
1141972141,"Фиксатор ленты",Да
1141972141,"Шкала измерений","Метрическая система (м, см, мм)"
1141972141,"Материал ручки",двухкомпонентная
1141972479,"Материал рабочей части","Нержавеющая сталь"
1141972479,"Тип измерительной рулетки","Механическая рулетка"
1141972479,"Длина полотна, м",10
1141972479,"Ширина полотна, мм",25
1141972479,Состояние,Новое
1141972479,"Наличие LCD-дисплея",Нет
1141972479,"Фиксатор ленты",Да
1141972479,"Шкала измерений","Метрическая система (м, см, мм)"
1141972479,"Материал ручки",двухкомпонентная
1141982990,"Вес, кг",0.25
1141982990,"Длина инструмента, мм",200
1141982990,Тип,Длинногубцы
1141982990,"Диэлектрическое покрытие",Нет
1141982990,"Омедненный инструмент",Нет
1141982990,Состояние,Новое
1141987025,"Вес, кг",0.25
1141987025,"Длина инструмента, мм",160
1141987025,"Диэлектрическое покрытие",Нет
1141987025,"Омедненный инструмент",Нет
1141987025,Состояние,Новое
1141987025,Тип,"Длинногубцы изогнутые"
1141987025,"Угол наклона",45°
1141998816,"Вес, кг",0.19
1141998816,Состояние,Новое
1141998816,"Материал рукоятки",Пластмасса
1142319248,"Длина инструмента, мм",185
1142319248,"Твердость режущего лезвия, HRC",54
1142319248,Материал,Сталь
1142319248,"Материал рукоятки","Термопластик TPR"
1142319248,"Максимальный диаметр реза (мм)",13
1142319248,Тип,Кабелерезы
1142329044,"Длина инструмента, мм",220
1142329044,"Твердость режущего лезвия, HRC",45
1142329044,Состояние,Новое
1142353170,Состояние,Новое
1142353170,Материал,Алюминий
1142353170,Тип,Шаблон
1142353170,Цвет,Красный
1142353170,"Вес (гр.)",800
1142353170,"Диаметр втулок","6, 8, 10 мм"
1142353170,"Ширина ","от 17 до 50 мм"
1142376745,Материал,МДФ
1142376745,Тип,Шаблон
1142376745,Длина,"1000 мм"
1142376745,"Вес (кг)",3.5
1142376745,"Размеры (Д х Ш х В)","1000х390х13 мм"
1142376745,Состояние,Новое
1142419370,"Омедненный инструмент",Нет
1142419370,"Диэлектрическое покрытие",Нет
1142419370,Состояние,Новое
1142419370,Тип,Набор
1142428146,Тип,Набор
1142428146,"Омедненный инструмент",Нет
1142428146,"Диэлектрическое покрытие",Нет
1142428146,Состояние,Новое
1142429088,"Длина инструмента, мм",250
1142429088,Состояние,Новое
1142446642,"Длина инструмента, мм",250
1142446642,Состояние,Новое
1142881168,"Длина инструмента, мм",250
1142881168,Состояние,Новое
1142881168,"Максимальное раскрытие","34 мм"
1142886667,"Длина инструмента, мм",300
1142886667,Состояние,Новое
1142886667,"Максимальное раскрытие","44 мм"
1142887052,"Вес, кг",0.35
1142887052,"Длина инструмента, мм",200
1142887052,Тип,Кусачки
1142887052,"Диэлектрическое покрытие",Нет
1142887052,"Омедненный инструмент",Нет
1142887052,Состояние,Новое
1142888339,"Вес, кг",0.35
1142888339,"Длина инструмента, мм",230
1142888339,Тип,Кусачки
1142888339,"Диэлектрическое покрытие",Нет
1142888339,"Омедненный инструмент",Нет
1142888339,Состояние,Новое
1142895229,"Вес, кг",0.2
1142895229,"Длина инструмента, мм",160
1142895229,Тип,Кусачки
1142895229,"Диэлектрическое покрытие",Нет
1142895229,"Омедненный инструмент",Нет
1142895229,Состояние,Новое
1142898938,"Вес, кг",0.25
1142898938,"Длина инструмента, мм",180
1142898938,Тип,Кусачки
1142898938,"Диэлектрическое покрытие",Нет
1142898938,"Омедненный инструмент",Нет
1142898938,Состояние,Новое
1142901643,Тип,Кусачки
1142901643,"Омедненный инструмент",Нет
1142901643,"Длина инструмента, мм",200
1142901643,"Вес, кг",0.7
1142901643,"Диэлектрическое покрытие",Нет
1142901643,Состояние,Новое
1142903813,"Вес, кг",0.7
1142903813,"Длина инструмента, мм",200
1142903813,"Диэлектрическое покрытие",Нет
1142903813,"Омедненный инструмент",Нет
1142903813,Состояние,Новое
1142903813,Тип,"Клещи полукруглые"
1142904711,"Вес, кг",0.3
1142904711,"Длина инструмента, мм",250
1142904711,Тип,Плоскогубцы
1142904711,"Диэлектрическое покрытие",Нет
1142904711,"Омедненный инструмент",Нет
1142904711,Состояние,Новое
1143019782,"Длина инструмента, мм",230
1143019782,"Диэлектрическое покрытие",Нет
1143019782,"Вес, кг",0.44
1143019782,Состояние,Новое
1143019782,Материал,Сталь
1143019782,Тип,"Клещи зажимные"
1143019782,Фиксатор,Есть
1143019782,"Максимальное раскрытие","65 мм"
1143030464,"Омедненный инструмент",Нет
1143030464,"Длина инструмента, мм",200
1143030464,"Диэлектрическое покрытие",Нет
1143030464,"Вес, кг",0.7
1143030464,Состояние,Новое
1143030464,Тип,Кусачки
1143030464,"Диаметр реза","2 мм"
1143042769,"Омедненный инструмент",Нет
1143042769,"Диэлектрическое покрытие",Нет
1143042769,Состояние,Новое
1143042769,"Вес, кг",0.7
1143042769,"Длина инструмента, мм",300
1143042769,Тип,Кусачки
1143042769,"Диаметр реза","4 мм"
1143044833,"Омедненный инструмент",Нет
1143044833,"Длина инструмента, мм",350
1143044833,"Диэлектрическое покрытие",Нет
1143044833,"Вес, кг",0.7
1143044833,Состояние,Новое
1143044833,Тип,Кусачки
1143044833,"Диаметр реза","5 мм"
1143045133,"Омедненный инструмент",Нет
1143045133,"Длина инструмента, мм",450
1143045133,"Диэлектрическое покрытие",Нет
1143045133,"Вес, кг",1.47
1143045133,Состояние,Новое
1143045133,Тип,Кусачки
1143045133,"Диаметр реза","6 мм"
1143048359,"Длина инструмента, мм",600
1143048359,"Диэлектрическое покрытие",Нет
1143048359,"Омедненный инструмент",Нет
1143048359,Состояние,Новое
1143048359,Вес,2.31
1143048359,Тип,Кусачки
1143048359,"Диаметр реза","8 мм"
1143048703,"Длина инструмента, мм",750
1143048703,"Диэлектрическое покрытие",Нет
1143048703,"Омедненный инструмент",Нет
1143048703,Состояние,Новое
1143048703,Вес,3.6
1143048703,Тип,Кусачки
1143048703,"Диаметр реза","10 мм"
1143048899,"Длина инструмента, мм",900
1143048899,"Диэлектрическое покрытие",Нет
1143048899,"Омедненный инструмент",Нет
1143048899,Состояние,Новое
1143048899,Вес,5
1143048899,Тип,Кусачки
1143048899,"Диаметр реза","12 мм"
1143050379,"Длина инструмента, мм",200
1143050379,"Омедненный инструмент",Нет
1143050379,Состояние,Новое
1143050379,Тип,Ключ
1143050379,"Максимальный захват","25 мм (1"")"
1143050379,"Диэлектрическое покрытие",False
1143305337,Материал,Сталь
1143305337,Тип,Скобы
1143305337,"Количество в упаковке","5000 шт."
1143305337,Форма,U-образные
1143305337,"Вес (гр.)",700
1143305337,"Тип скобы",20GA
1143305337,"Ширина скобы (мм)",11.2
1143305337,"Размер скобы","10 мм"
1143305337,"Толщина скобы (мм)",0.6
1143318756,Материал,Сталь
1143318756,Тип,Скобы
1143318756,"Количество в упаковке","5000 шт."
1143318756,Форма,U-образные
1143318756,"Вес (гр.)",850
1143318756,"Тип скобы",20GA
1143318756,"Ширина скобы (мм)",11.2
1143318756,"Размер скобы","13 мм"
1143318756,"Толщина скобы (мм)",0.6
1143323745,Материал,Сталь
1143323745,Тип,Скобы
1143323745,"Количество в упаковке","5000 шт."
1143323745,Форма,U-образные
1143323745,"Вес (гр.)",933
1143323745,"Тип скобы",20GA
1143323745,"Ширина скобы (мм)",11.2
1143323745,"Размер скобы",19
1143323745,"Толщина скобы (мм)",0.6
1143330198,"Ширина скобы, мм",5.8
1143330198,Материал,Сталь
1143330198,Тип,Скобы
1143330198,"Количество в упаковке",2000
1143330198,"Тип скобы",90
1143330198,"Ширина скобы (мм)",5.8
1143330198,"Толщина скобы (мм)",1.27
1143616556,Тип,Угловая
1143616556,Механизм,Винтовой
1143616556,"Ширина зажима, мм",75
1143616556,Состояние,Новое
1143616556,"Материал струбцины",Алюминий
1143630889,"Материал ручки",пластмасса
1143630889,Состояние,Новое
1143630889,"Длина режущего полотна, мм",180
1143630889,"Вес, кг",0.35
1143630889,"Количество зубьев на дюйм, шт",9
1143630889,Тип,"Ручная пила"
1143642037,"Материал ручки",пластмасса
1143642037,"Количество зубьев на дюйм, шт",7
1143642037,"Длина режущего полотна, мм",350
1143642037,Состояние,Новое
1143642037,Тип,"Ручная пила"
1143661166,"Тип инструмента","Садовые секаторы"
1143661166,"Общая длина, мм",200
1143661166,"Форма лезвия",Изогнутая
1143661166,"Материал рукоятки",Пластмасса
1143661166,Состояние,Новое
1143661166,"Возвратная пружина",Да
1143661166,"Блокировка лезвий",Да
1143692069,"Тип инструмента","Садовые секаторы"
1143692069,"Общая длина, мм",200
1143692069,"Форма лезвия",Изогнутая
1143692069,"Материал рукоятки",Пластмасса
1143692069,Состояние,Новое
1143692069,"Возвратная пружина",Да
1143692069,"Блокировка лезвий",Да
1143910014,"Потребляемая мощность, Вт",1200
1143910014,"Вес, кг",5.4
1143910014,"Длина шины, мм",400
1143910014,"Шаг цепи","0.325"""
1143910014,"Объем масляного бака, мл",220
1143910014,"Скорость вращения цепи, м/сек",21.5
1143910014,"Гарантийный срок, мес",36
1143910014,"Уровень шума, дБ",110
1143910014,"Блокировка кнопки включения",Да
1143910014,"Система гашения вибрации",Да
1143910014,"Тормоз цепи",Да
1143910014,Праймер,Да
1143910014,"Легкий запуск",Да
1143910014,"Время срабатывания тормоза цепи, сек",0.12
1143910014,"Количество цилиндров",1
1143910014,"Объем двигателя, куб. см",42.9
1143910014,"Мощность двигателя, л. с.",2.6
1143910014,"Емкость топливного бака, мл",320
1143910014,Размеры,"500х265х305 мм"
1143910014,Питание,Бензин
1143910014,"Тип масляного насоса",Автоматический
1143910014,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1143910014,"Автоматическая смазка цепи",Да
1143910014,"Количество оборотов",14000
1143910014,"Тип двигателя",Двухтактный
1144212265,"Тип аккумулятора",Li-Ion
1144212265,"Емкость аккумулятора, А·ч",2
1144212265,"Напряжение аккумулятора, В",12
1144212265,"Тип зарядного устройства",Импульсные
1144212265,"Вес, кг",1
1144212265,Питание,Аккумулятор
1144212265,"Режим инструмента",безударный
1144212265,"Максимальный диаметр патрона, мм",10
1144212265,"Максимальное количество оборотов, об/мин",1650
1144212265,"Гарантийный срок, мес",36
1144212265,"Максимальный крутящий момент, H*m",45
1144212265,Состояние,Новое
1144212265,"Минимальный диаметр патрона, мм",1.5
1144212265,Реверс,Да
1144212265,"Регулировка количества оборотов",Да
1144212265,"Подсветка рабочей зоны",Да
1144212265,"Количество скоростей работы",2
1144212265,"Тип упаковки","Пластиковый кейс"
1144212265,"Максимальный диаметр сверления (дерево), мм",25
1144212265,"Максимальный диаметр сверления (металл), мм",10
1144212265,Тип,Дрель-шуруповерт
1144212265,"Тип патрона","Бесключевой, резьбовой"
1144212265,"Зарядное устройство","SC 30"
1144212265,"Режим работы","Сверление, закручивание"
1144212265,"Регулируемый крутящий момент","0.5 - 5 Нм"
1144212265,"Уровень звуковой мощности (LwA)","93 дБ(А)"
1144212265,"Уровень звукового давления","72 дБ(А)"
1144212265,"Погрешность измерения K","3 дБ(А)"
1144212265,"Макс. мягкий крутящий момент","18 Нм"
1144212265,"Тип двигателя",Бесщеточный
1144212265,"Использование бит без патрона",Да
1144212265,"В упаковке","Крючок для ношения на ремне|Быстрозажимной сверлильный патрон"
1144503027,Состояние,Новое
1144503027,"Материал корпуса","Углеродистая сталь"
1144503027,"Диаметр лупы","62 мм"
1144503027,"Увеличение лупы (кратность)",3
1144523405,"Длина инструмента, мм",220
1144523405,Состояние,Новое
1144886531,"Потребляемая мощность, Вт",1200
1144886531,"Вес, кг",7.4
1144886531,"Длина шины, мм",500
1144886531,"Шаг цепи","0.325"""
1144886531,"Объем масляного бака, мл",260
1144886531,"Скорость вращения цепи, м/сек",21
1144886531,"Уровень шума, дБ",110
1144886531,"Количество оборотов, об/мин",11500
1144886531,"Блокировка кнопки включения",Да
1144886531,"Система гашения вибрации",Да
1144886531,"Тормоз цепи",Да
1144886531,Праймер,Да
1144886531,"Легкий запуск",Да
1144886531,"Время срабатывания тормоза цепи, сек",0.12
1144886531,"Количество цилиндров",1
1144886531,"Объем двигателя, куб. см",54.6
1144886531,"Мощность двигателя, л. с.",3.1
1144886531,"Емкость топливного бака, мл",550
1144886531,Размеры,"525х285х305 мм"
1144886531,Питание,Бензин
1144886531,"Тип масляного насоса",Автоматический
1144886531,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1144886531,"Тип двигателя",Двухтактный
1144886531,"Автоматическая смазка цепи",Да
1144904950,"Потребляемая мощность, Вт",1200
1144904950,"Вес, кг",7.25
1144904950,"Длина шины, мм",450
1144904950,"Шаг цепи","0.325"""
1144904950,"Объем масляного бака, мл",260
1144904950,"Скорость вращения цепи, м/сек",21
1144904950,"Уровень шума, дБ",110
1144904950,"Количество оборотов, об/мин",11500
1144904950,"Блокировка кнопки включения",Да
1144904950,"Система гашения вибрации",Да
1144904950,"Тормоз цепи",Да
1144904950,Праймер,Да
1144904950,"Легкий запуск",Да
1144904950,"Время срабатывания тормоза цепи, сек",0.12
1144904950,"Количество цилиндров",1
1144904950,"Объем двигателя, куб. см",45
1144904950,"Мощность двигателя, л. с.",2.4
1144904950,"Емкость топливного бака, мл",550
1144904950,Размеры,"525х285х305 мм"
1144904950,Питание,Бензин
1144904950,"Тип масляного насоса",Автоматический
1144904950,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1144904950,"Тип двигателя",Двухтактный
1144904950,"Автоматическая смазка цепи",Да
1144958518,"Потребляемая мощность, Вт",1200
1144958518,"Вес, кг",7.25
1144958518,"Длина шины, мм",375
1144958518,"Шаг цепи","0.325"""
1144958518,"Объем масляного бака, мл",260
1144958518,"Скорость вращения цепи, м/сек",21
1144958518,"Уровень шума, дБ",110
1144958518,"Количество оборотов, об/мин",11500
1144958518,"Блокировка кнопки включения",Да
1144958518,"Система гашения вибрации",Да
1144958518,"Тормоз цепи",Да
1144958518,Праймер,Да
1144958518,"Легкий запуск",Да
1144958518,"Время срабатывания тормоза цепи, сек",0.12
1144958518,"Количество цилиндров",1
1144958518,"Объем двигателя, куб. см",45
1144958518,"Мощность двигателя, л. с.",2.4
1144958518,"Емкость топливного бака, мл",550
1144958518,Размеры,"525х285х305 мм"
1144958518,Питание,Бензин
1144958518,"Тип масляного насоса",Автоматический
1144958518,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1144958518,"Тип двигателя",Двухтактный
1144958518,"Автоматическая смазка цепи",Да
1144964033,"Потребляемая мощность, Вт",1200
1144964033,"Вес, кг",5.4
1144964033,"Длина шины, мм",350
1144964033,"Шаг цепи","3/8"""
1144964033,"Объем масляного бака, мл",210
1144964033,"Скорость вращения цепи, м/сек",21
1144964033,"Уровень шума, дБ",110
1144964033,"Количество оборотов, об/мин",11000
1144964033,"Блокировка кнопки включения",Да
1144964033,"Система гашения вибрации",Да
1144964033,"Тормоз цепи",Да
1144964033,Праймер,Да
1144964033,"Легкий запуск",Да
1144964033,"Время срабатывания тормоза цепи, сек",0.12
1144964033,"Количество цилиндров",1
1144964033,"Объем двигателя, куб. см",41
1144964033,"Мощность двигателя, л. с.",1.9
1144964033,"Емкость топливного бака, мл",310
1144964033,Размеры,"465x265x295 мм"
1144964033,Питание,Бензин
1144964033,"Тип масляного насоса",Автоматический
1144964033,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1144964033,"Тип двигателя",Двухтактный
1144964033,"Тип топлива","Смесь бензина с маслом для двухтактных двигателей 1:25"
1144964033,"Автоматическая смазка цепи",Да
1144975315,"Потребляемая мощность, Вт",1200
1144975315,"Вес, кг",5.5
1144975315,"Длина шины, мм",350
1144975315,"Объем масляного бака, мл",240
1144975315,"Скорость вращения цепи, м/сек",21
1144975315,"Уровень шума, дБ",110
1144975315,"Количество оборотов, об/мин",11500
1144975315,"Блокировка кнопки включения",Да
1144975315,"Система гашения вибрации",Да
1144975315,"Тормоз цепи",Да
1144975315,Праймер,Да
1144975315,"Легкий запуск",Да
1144975315,"Время срабатывания тормоза цепи, сек",0.12
1144975315,"Количество цилиндров",1
1144975315,"Объем двигателя, куб. см",39.6
1144975315,"Мощность двигателя, л. с.",2
1144975315,"Емкость топливного бака, мл",410
1144975315,Размеры,"410x250x280 мм"
1144975315,Питание,Бензин
1144975315,"Тип масляного насоса",Автоматический
1144975315,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1144975315,"Тип двигателя",Двухтактный
1144975315,"Тип топлива","Смесь бензина с маслом для двухтактных двигателей 1:25"
1144975315,"Автоматическая смазка цепи",Да
1144975315,"Шаг цепи","0,38"""
1144993654,"Потребляемая мощность, Вт",1200
1144993654,"Вес, кг",7.4
1144993654,"Длина шины, мм",450
1144993654,"Шаг цепи","0.325"""
1144993654,"Объем масляного бака, мл",260
1144993654,"Скорость вращения цепи, м/сек",20
1144993654,"Уровень шума, дБ",110
1144993654,"Количество оборотов, об/мин",11500
1144993654,"Блокировка кнопки включения",Да
1144993654,"Система гашения вибрации",Да
1144993654,"Тормоз цепи",Да
1144993654,Праймер,Да
1144993654,"Легкий запуск",Да
1144993654,"Время срабатывания тормоза цепи, сек",0.12
1144993654,"Количество цилиндров",1
1144993654,"Объем двигателя, куб. см",54.6
1144993654,"Мощность двигателя, л. с.",3
1144993654,"Емкость топливного бака, мл",550
1144993654,Размеры,"525х285х305 мм"
1144993654,Питание,Бензин
1144993654,"Тип масляного насоса",Автоматический
1144993654,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1144993654,"Тип двигателя",Двухтактный
1144993654,"Тип топлива","смесь бензина с маслом для двухтактных двигателей 25:1"
1144993654,"Автоматическая смазка цепи",Да
1145001825,"Потребляемая мощность, Вт",1200
1145001825,"Вес, кг",7.3
1145001825,"Длина шины, мм",450
1145001825,"Шаг цепи","0.325"""
1145001825,"Объем масляного бака, мл",260
1145001825,"Скорость вращения цепи, м/сек",20
1145001825,"Уровень шума, дБ",110
1145001825,"Количество оборотов, об/мин",11500
1145001825,"Блокировка кнопки включения",Да
1145001825,"Система гашения вибрации",Да
1145001825,"Тормоз цепи",Да
1145001825,Праймер,Да
1145001825,"Легкий запуск",Да
1145001825,"Время срабатывания тормоза цепи, сек",0.12
1145001825,"Количество цилиндров",1
1145001825,"Объем двигателя, куб. см",49.3
1145001825,"Мощность двигателя, л. с.",2.7
1145001825,"Емкость топливного бака, мл",550
1145001825,Размеры,"525х285х305 мм"
1145001825,Питание,Бензин
1145001825,"Тип масляного насоса",Автоматический
1145001825,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1145001825,"Тип двигателя",Двухтактный
1145001825,"Тип топлива","смесь бензина с маслом для двухтактных двигателей 25:1"
1145001825,"Автоматическая смазка цепи",Да
1145028366,"Потребляемая мощность, Вт",1200
1145028366,"Вес, кг",7.3
1145028366,"Длина шины, мм",400
1145028366,"Шаг цепи","0.325"""
1145028366,"Объем масляного бака, мл",260
1145028366,"Скорость вращения цепи, м/сек",20
1145028366,"Уровень шума, дБ",110
1145028366,"Количество оборотов, об/мин",11500
1145028366,"Блокировка кнопки включения",Да
1145028366,"Система гашения вибрации",Да
1145028366,"Тормоз цепи",Да
1145028366,Праймер,Да
1145028366,"Легкий запуск",Да
1145028366,"Время срабатывания тормоза цепи, сек",0.12
1145028366,"Количество цилиндров",1
1145028366,"Объем двигателя, куб. см",45
1145028366,"Мощность двигателя, л. с.",2.3
1145028366,"Емкость топливного бака, мл",550
1145028366,Размеры,"525х285х305 мм"
1145028366,Питание,Бензин
1145028366,"Тип масляного насоса",Автоматический
1145028366,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1145028366,"Тип двигателя",Двухтактный
1145028366,"Тип топлива","смесь бензина с маслом для двухтактных двигателей 25:1"
1145028366,"Автоматическая смазка цепи",Да
1145135918,"Потребляемая мощность, Вт",1200
1145135918,"Вес, кг",5.1
1145135918,"Длина шины, мм",350
1145135918,"Шаг цепи","3/8"""
1145135918,"Объем масляного бака, мл",210
1145135918,"Скорость вращения цепи, м/сек",16.2
1145135918,"Уровень шума, дБ",80
1145135918,"Количество оборотов, об/мин",11000
1145135918,"Блокировка кнопки включения",Да
1145135918,"Система гашения вибрации",Да
1145135918,"Тормоз цепи",Да
1145135918,Праймер,Да
1145135918,"Легкий запуск",Да
1145135918,"Время срабатывания тормоза цепи, сек",0.12
1145135918,"Количество цилиндров",1
1145135918,"Объем двигателя, куб. см",37.2
1145135918,"Мощность двигателя, л. с.",1.7
1145135918,"Емкость топливного бака, мл",300
1145135918,Размеры,"410x250x280 мм"
1145135918,Питание,Бензин
1145135918,"Тип масляного насоса",Автоматический
1145135918,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1145135918,"Тип двигателя",Двухтактный
1145135918,"Тип топлива","смесь бензина с маслом для двухтактных двигателей 25:1"
1145135918,"Автоматическая смазка цепи",Да
1145144252,"Потребляемая мощность, Вт",1200
1145144252,"Вес, кг",6.5
1145144252,"Длина шины, мм",450
1145144252,"Шаг цепи","3/8"""
1145144252,"Объем масляного бака, мл",260
1145144252,"Скорость вращения цепи, м/сек",18
1145144252,"Уровень шума, дБ",90
1145144252,"Количество оборотов, об/мин",11000
1145144252,"Блокировка кнопки включения",Да
1145144252,"Система гашения вибрации",Да
1145144252,"Тормоз цепи",Да
1145144252,Праймер,Да
1145144252,"Легкий запуск",Да
1145144252,"Время срабатывания тормоза цепи, сек",0.12
1145144252,"Количество цилиндров",1
1145144252,"Объем двигателя, куб. см",52
1145144252,"Мощность двигателя, л. с.",2.7
1145144252,"Емкость топливного бака, мл",600
1145144252,Размеры,"520x330x320 мм"
1145144252,Питание,Бензин
1145144252,"Тип масляного насоса",Автоматический
1145144252,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1145144252,"Тип двигателя",Двухтактный
1145144252,"Тип топлива","смесь бензина с маслом для двухтактных двигателей 25:1"
1145144252,"Автоматическая смазка цепи",Да
1145155569,"Потребляемая мощность, Вт",1200
1145155569,"Вес, кг",6.5
1145155569,"Длина шины, мм",450
1145155569,"Шаг цепи","3/8"""
1145155569,"Объем масляного бака, мл",260
1145155569,"Скорость вращения цепи, м/сек",18
1145155569,"Уровень шума, дБ",90
1145155569,Состояние,Новое
1145155569,"Количество оборотов, об/мин",11000
1145155569,"Блокировка кнопки включения",Да
1145155569,"Система гашения вибрации",Да
1145155569,"Тормоз цепи",Да
1145155569,Праймер,Да
1145155569,"Легкий запуск",Да
1145155569,"Время срабатывания тормоза цепи, сек",0.12
1145155569,"Количество цилиндров",1
1145155569,"Объем двигателя, куб. см",45
1145155569,"Мощность двигателя, л. с.",2.3
1145155569,"Емкость топливного бака, мл",600
1145155569,Размеры,"520x330x320 мм"
1145155569,Питание,Бензин
1145155569,"Тип масляного насоса",Автоматический
1145155569,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1145155569,"Автоматическая смазка цепи",Да
1145155569,"Тип топлива","смесь бензина с маслом для двухтактных двигателей 25:1"
1145155569,"Тип двигателя",Двухтактный
1145163454,Состояние,Новое
1145163454,"Длина шины, мм",375
1145163454,"Шаг цепи","0.325"""
1145163454,"Скорость вращения цепи, м/сек",15
1145163454,"Количество оборотов, об/мин",11000
1145163454,"Объем масляного бака, мл",260
1145163454,"Уровень шума, дБ",90
1145163454,"Вес, кг",6.5
1145163454,"Объем двигателя, куб. см",45
1145163454,"Мощность двигателя, л. с.",2.3
1145163454,"Количество цилиндров",1
1145163454,"Емкость топливного бака, мл",600
1145163454,"Потребляемая мощность, Вт",1200
1145163454,Праймер,Да
1145163454,"Легкий запуск",Да
1145163454,"Тормоз цепи",Да
1145163454,"Время срабатывания тормоза цепи, сек",0.12
1145163454,"Система гашения вибрации",Да
1145163454,"Блокировка кнопки включения",Да
1145163454,Размеры,"520x330x320 мм"
1145163454,Питание,Бензин
1145163454,"Тип масляного насоса",Автоматический
1145163454,Трансмиссия,"Центробежная автоматическая муфта сцепления"
1145163454,"Тип двигателя",Двухтактный
1145163454,"Тип топлива","смесь бензина с маслом для двухтактных двигателей 25:1"
1145163454,"Автоматическая смазка цепи",Да
1146107606,"Тип аккумулятора",Li-Ion
1146107606,"Емкость аккумулятора, А·ч",2
1146107606,"Напряжение аккумулятора, В",12
1146107606,"Тип зарядного устройства",Импульсные
1146107606,"Вес, кг",1
1146107606,Питание,Аккумулятор
1146107606,"Режим инструмента",безударный
1146107606,"Максимальный диаметр патрона, мм",10
1146107606,"Максимальное количество оборотов, об/мин",1650
1146107606,"Гарантийный срок, мес",36
1146107606,"Максимальный крутящий момент, H*m",45
1146107606,Состояние,Новое
1146107606,"Минимальный диаметр патрона, мм",1.5
1146107606,Реверс,Да
1146107606,"Регулировка количества оборотов",Да
1146107606,"Подсветка рабочей зоны",Да
1146107606,"Максимальный диаметр сверления (дерево), мм",25
1146107606,"Максимальный диаметр сверления (металл), мм",10
1146107606,"Тип упаковки","Картонная коробка"
1146107606,Тип,Дрель-шуруповерт
1146107606,"Тип патрона","Бесключевой, резьбовой"
1146107606,"Зарядное устройство","SC 30"
1146107606,"Режим работы","Сверление, закручивание"
1146107606,"Регулируемый крутящий момент","0.5 - 5 Нм"
1146107606,"Уровень звуковой мощности (LwA)","83 дБ(А)"
1146107606,"Уровень звукового давления","72 дБ(А)"
1146107606,"Погрешность измерения K","3 дБ(А)"
1146107606,"Макс. мягкий крутящий момент","18 Нм"
1146107606,"Тип двигателя",Бесщеточный
1146107606,"Использование бит без патрона",Да
1146107606,"В упаковке","Крючок для ношения на ремне|Быстрозажимной сверлильный патрон"
1146110092,Состояние,Новое
1146110092,Питание,Аккумулятор
1146110092,"Режим инструмента",безударный
1146110092,"Минимальный диаметр патрона, мм",1.5
1146110092,"Максимальный диаметр патрона, мм",10
1146110092,"Максимальный крутящий момент, H*m",40
1146110092,"Максимальное количество оборотов, об/мин",1400
1146110092,"Гарантийный срок, мес",36
1146110092,Реверс,Да
1146110092,"Регулировка количества оборотов",Да
1146110092,"Подсветка рабочей зоны",Да
1146110092,"Вес, кг",1.1
1146110092,"Максимальный диаметр сверления (дерево), мм",18
1146110092,"Максимальный диаметр сверления (металл), мм",10
1146110092,"Тип аккумулятора",Li-Ion
1146110092,"Емкость аккумулятора, А·ч",2
1146110092,"Напряжение аккумулятора, В",12
1146110092,"Тип зарядного устройства",Импульсные
1146110092,"Тип упаковки","Картонная коробка"
1146110092,Тип,Дрель-шуруповерт
1146110092,"Тип патрона","Бесключевой, резьбовой"
1146110092,"Зарядное устройство","SC 30"
1146110092,"Режим работы","Сверление, закручивание"
1146110092,"Регулируемый крутящий момент","0.5 - 5 Нм"
1146110092,"Уровень звуковой мощности (LwA)","75 дБ(А)"
1146110092,"Уровень звукового давления","64 дБ(А)"
1146110092,"Погрешность измерения K","3 дБ(А)"
1146110092,"Макс. мягкий крутящий момент","18 Нм"
1146110092,"Тип двигателя",Бесщеточный
1146110092,"Использование бит без патрона",Да
1146110092,"В упаковке","Крючок для ношения на ремне|Быстрозажимной сверлильный патрон"
1146112512,"Тип аккумулятора",Li-Ion
1146112512,"Емкость аккумулятора, А·ч",2
1146112512,"Напряжение аккумулятора, В",12
1146112512,"Тип зарядного устройства",Импульсные
1146112512,"Вес, кг",1.26
1146112512,Питание,Аккумулятор
1146112512,"Режим инструмента",безударный
1146112512,"Максимальный диаметр патрона, мм",10
1146112512,"Максимальное количество оборотов, об/мин",1400
1146112512,"Гарантийный срок, мес",36
1146112512,"Максимальный крутящий момент, H*m",40
1146112512,Состояние,Новое
1146112512,"Минимальный диаметр патрона, мм",1
1146112512,Реверс,Да
1146112512,"Регулировка количества оборотов",Да
1146112512,"Подсветка рабочей зоны",Да
