1654267787,"Код ЕАН (штрих-код)",4820067458394
1654267787,"Вага в упаковці, кг",0.143
1654267787,"Вага без упаковки, кг",0.053
1654267787,"Торгівельна марка",Baumesser
1654267787,"Код УКТ ЗЭД",6804210000
1654267787,Гарантія,"Згідно умов завода виробника"
1654267788,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
1654267788,"Код ЕАН (штрих-код)",4820067458400
1654267788,"Вага в упаковці, кг",0.146
1654267788,"Вага без упаковки, кг",0.056
1654267788,"Торгівельна марка",Baumesser
1654267788,"Код УКТ ЗЭД",6804210000
1654267788,Гарантія,"Згідно умов завода виробника"
1654267789,"Робочий матеріал",Граніт;Керамограніт;Кераміка;Мармур
1654267789,"Код ЕАН (штрих-код)",4820067458332
1654267789,"Вага в упаковці, кг",0.145
1654267789,"Вага без упаковки, кг",0.055
1654267789,"Торгівельна марка",Baumesser
1654267789,"Код УКТ ЗЭД",6804210000
1654267789,Гарантія,"Згідно умов завода виробника"
1654267791,Тип,Суцільний
1654267791,"Діаметр, мм",125
1654267791,"Робочий матеріал",Граніт;Мармур
1654267791,"Діаметр посадкового отвору, мм",22.23
1654267791,"Код ЕАН (штрих-код)",4820067454686
1654267791,"Вага в упаковці, кг",0.224
1654267791,"Вага без упаковки, кг",0.134
1654267791,"Товщина алмазного шару, мм",1.5
1654267791,"Висота алмазного шару, мм",8
1654267791,"Торгівельна марка",DiStar
1654267791,"Висота без упаковки, мм",8
1654267791,"Код УКТ ЗЭД",6804
1654267791,"Сумісність із яким інструментом",Плиткоріз
1654267791,"Висота в упаковці, мм",13
1654267791,"Вид диска",Алмазний
1654267791,Гарантія,"Згідно умов завода виробника"
1654267792,Тип,Сегментний
1654267792,"Діаметр, мм",350
1654267792,"Робочий матеріал","Бетон свіжовкладений;Асфальт"
1654267792,"Діаметр посадкового отвору, мм","25,4-F4"
1654267792,"Код ЕАН (штрих-код)",4820067454938
1654267792,"Вага в упаковці, кг",2.18
1654267792,"Вага без упаковки, кг",2.09
1654267792,"Товщина алмазного шару, мм",3.5
1654267792,"Висота алмазного шару, мм",10
1654267792,"Торгівельна марка",Baumesser
1654267792,"Висота без упаковки, мм",10
1654267792,"Код УКТ ЗЭД",6804
1654267792,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267792,"Висота в упаковці, мм",15
1654267792,"Вид диска",Алмазний
1654267792,Гарантія,"Згідно умов завода виробника"
1654267793,Тип,Сегментний
1654267793,"Діаметр, мм",350
1654267793,"Робочий матеріал",Граніт
1654267793,"Діаметр посадкового отвору, мм",25.4
1654267793,"Код ЕАН (штрих-код)",4820067457182
1654267793,"Вага в упаковці, кг",2.16
1654267793,"Вага без упаковки, кг",2.07
1654267793,"Товщина алмазного шару, мм",3.5
1654267793,"Висота алмазного шару, мм",10
1654267793,"Торгівельна марка",DiStar
1654267793,"Висота без упаковки, мм",10
1654267793,"Код УКТ ЗЭД",6804
1654267793,"Сумісність із яким інструментом",Каменеріз
1654267793,"Висота в упаковці, мм",15
1654267793,"Вид диска",Алмазний
1654267793,Гарантія,"Згідно умов завода виробника"
1654267794,Тип,Сегментний
1654267794,"Діаметр, мм",350
1654267794,"Робочий матеріал","Цегла;Бетон армований"
1654267794,"Діаметр посадкового отвору, мм",25.4
1654267794,"Код ЕАН (штрих-код)",4820245280465
1654267794,"Вага в упаковці, кг",2.079
1654267794,"Вага без упаковки, кг",1.989
1654267794,"Товщина алмазного шару, мм",3.5
1654267794,"Висота алмазного шару, мм",10
1654267794,"Торгівельна марка",ADTnS
1654267794,"Висота без упаковки, мм",10
1654267794,"Код УКТ ЗЭД",6804
1654267794,"Сумісність із яким інструментом",Бензорез/Електроріз;Каменеріз
1654267794,"Висота в упаковці, мм",15
1654267794,"Вид диска",Алмазний
1654267794,Гарантія,"Згідно умов завода виробника"
1654267795,Тип,Сегментний
1654267795,"Діаметр, мм",300
1654267795,"Робочий матеріал","Бетон высокоармований"
1654267795,"Діаметр посадкового отвору, мм","25,4-F4"
1654267795,"Код ЕАН (штрих-код)",4820067458127
1654267795,"Вага в упаковці, кг",1.229
1654267795,"Вага без упаковки, кг",1.139
1654267795,"Товщина алмазного шару, мм",2.8
1654267795,"Висота алмазного шару, мм",10+2
1654267795,"Торгівельна марка",DiStar
1654267795,"Висота без упаковки, мм",10+2
1654267795,"Код УКТ ЗЭД",6804
1654267795,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267795,"Висота в упаковці, мм",15
1654267795,"Вид диска",Алмазний
1654267795,Гарантія,"Згідно умов завода виробника"
1654267796,Тип,Сегментний
1654267796,"Діаметр, мм",350
1654267796,"Робочий матеріал","Бетон высокоармований"
1654267796,"Діаметр посадкового отвору, мм",25.4
1654267796,"Код ЕАН (штрих-код)",4820067454327
1654267796,"Вага в упаковці, кг",1.97
1654267796,"Вага без упаковки, кг",1.88
1654267796,"Товщина алмазного шару, мм",3.2
1654267796,"Висота алмазного шару, мм",10+2
1654267796,"Торгівельна марка",DiStar
1654267796,"Висота без упаковки, мм",10+2
1654267796,"Код УКТ ЗЭД",6804
1654267796,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267796,"Висота в упаковці, мм",15
1654267796,"Вид диска",Алмазний
1654267796,Гарантія,"Згідно умов завода виробника"
1654267797,Тип,Сегментний
1654267797,"Діаметр, мм",400
1654267797,"Робочий матеріал","Бетон высокоармований"
1654267797,"Діаметр посадкового отвору, мм","25,4-F4"
1654267797,"Код ЕАН (штрих-код)",4820067454334
1654267797,"Вага в упаковці, кг",2.82
1654267797,"Вага без упаковки, кг",2.73
1654267797,"Товщина алмазного шару, мм",3.5
1654267797,"Висота алмазного шару, мм",10+2
1654267797,"Торгівельна марка",DiStar
1654267797,"Висота без упаковки, мм",10+2
1654267797,"Код УКТ ЗЭД",6804
1654267797,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267797,"Висота в упаковці, мм",15
1654267797,"Вид диска",Алмазний
1654267797,Гарантія,"Згідно умов завода виробника"
1654267798,Тип,Сегментний
1654267798,"Діаметр, мм",450
1654267798,"Робочий матеріал","Бетон высокоармований"
1654267798,"Діаметр посадкового отвору, мм","25,4-F4"
1654267798,"Код ЕАН (штрих-код)",4820067452323
1654267798,"Вага в упаковці, кг",3.681
1654267798,"Вага без упаковки, кг",3.591
1654267798,"Товщина алмазного шару, мм",3.8
1654267798,"Висота алмазного шару, мм",10+2
1654267798,"Торгівельна марка",DiStar
1654267798,"Висота без упаковки, мм",10+2
1654267798,"Код УКТ ЗЭД",6804
1654267798,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267798,"Висота в упаковці, мм",15
1654267798,"Вид диска",Алмазний
1654267798,Гарантія,"Згідно умов завода виробника"
1654267799,Тип,Сегментний
1654267799,"Діаметр, мм",500
1654267799,"Робочий матеріал","Бетон высокоармований"
1654267799,"Діаметр посадкового отвору, мм","25,4-F4"
1654267799,"Код ЕАН (штрих-код)",4820067454341
1654267799,"Вага в упаковці, кг",4.59
1654267799,"Вага без упаковки, кг",4.5
1654267799,"Товщина алмазного шару, мм",3.8
1654267799,"Висота алмазного шару, мм",10+2
1654267799,"Торгівельна марка",DiStar
1654267799,"Висота без упаковки, мм",10+2
1654267799,"Код УКТ ЗЭД",6804
1654267799,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267799,"Висота в упаковці, мм",15
1654267799,"Вид диска",Алмазний
1654267799,Гарантія,"Згідно умов завода виробника"
1654267800,Тип,Сегментний
1654267800,"Діаметр, мм",350
1654267800,"Робочий матеріал",Граніт
1654267800,"Діаметр посадкового отвору, мм",32
1654267800,"Вага в упаковці, кг",2.18
1654267800,"Вага без упаковки, кг",2.09
1654267800,"Товщина алмазного шару, мм",3.5
1654267800,"Висота алмазного шару, мм",10
1654267800,"Торгівельна марка",DiStar
1654267800,"Висота без упаковки, мм",10
1654267800,"Код УКТ ЗЭД",6804
1654267800,"Сумісність із яким інструментом",Каменеріз
1654267800,"Висота в упаковці, мм",15
1654267800,"Вид диска",Алмазний
1654267800,Гарантія,"Згідно умов завода виробника"
1654267802,Тип,Сегментний
1654267802,"Діаметр, мм",300
1654267802,"Робочий матеріал","Бетон свіжовкладений;Асфальт;Бетон неармований"
1654267802,"Діаметр посадкового отвору, мм","25,4-F4"
1654267802,"Код ЕАН (штрих-код)",4820067455577
1654267802,"Вага в упаковці, кг",1.14
1654267802,"Вага без упаковки, кг",1.05
1654267802,"Товщина алмазного шару, мм",2.8
1654267802,"Висота алмазного шару, мм",6+3
1654267802,"Торгівельна марка",DiStar
1654267802,"Висота без упаковки, мм",6+3
1654267802,"Код УКТ ЗЭД",6804
1654267802,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267802,"Висота в упаковці, мм",11
1654267802,"Вид диска",Алмазний
1654267802,Гарантія,"Згідно умов завода виробника"
1654267803,Тип,Сегментний
1654267803,"Діаметр, мм",400
1654267803,"Робочий матеріал","Бетон свіжовкладений;Асфальт;Бетон неармований"
1654267803,"Діаметр посадкового отвору, мм","25,4-F4"
1654267803,"Код ЕАН (штрих-код)",4820067455584
1654267803,"Вага в упаковці, кг",2.65
1654267803,"Вага без упаковки, кг",2.56
1654267803,"Товщина алмазного шару, мм",3.5
1654267803,"Висота алмазного шару, мм",6+3
1654267803,"Торгівельна марка",DiStar
1654267803,"Висота без упаковки, мм",6+3
1654267803,"Код УКТ ЗЭД",6804
1654267803,"Сумісність із яким інструментом",Бензорез/Електроріз;Швонарізчик
1654267803,"Висота в упаковці, мм",11
1654267803,"Вид диска",Алмазний
1654267803,Гарантія,"Згідно умов завода виробника"
1654267804,Тип,Сегментний
1654267804,"Діаметр, мм",500
